"f2","family","trait_id","trait_name","trait_value"
"929802","9298","1","a24.","13.6233"
"929805","9298","1","a24.","12.71"
"929806","9298","1","a24.","12.2833"
"929810","9298","1","a24.","12.1133"
"1001110","10011","1","a24.","13.9133"
"1001313","10013","1","a24.","14.0967"
"1013401","10134","1","a24.","15.5133"
"1015909","10159","1","a24.","12.28"
"1021008","10210","1","a24.","14.8"
"1035101","10351","1","a24.","16.49"
"1035102","10351","1","a24.","15.0667"
"1035103","10351","1","a24.","16.5"
"1035106","10351","1","a24.","13.7933"
"1035109","10351","1","a24.","16.4333"
"1035112","10351","1","a24.","15.6"
"1035113","10351","1","a24.","15.94"
"1035301","10353","1","a24.","15.24"
"1035302","10353","1","a24.","14.5667"
"1035303","10353","1","a24.","16.6267"
"1035305","10353","1","a24.","16.35"
"1035306","10353","1","a24.","15.5633"
"1035307","10353","1","a24.","15.31"
"1035309","10353","1","a24.","15.4767"
"1035311","10353","1","a24.","15.9833"
"1035313","10353","1","a24.","13.67"
"1013705","10137","5","b24.","6.9"
"1013902","10139","5","b24.","7.00333"
"1013905","10139","5","b24.","8.69667"
"1013711","10137","5","b24.","8.65333"
"1013701","10137","5","b24.","7.14333"
"1013410","10134","5","b24.","7.4"
"1013912","10139","5","b24.","7.34"
"1013403","10134","5","b24.","6.68667"
"1013903","10139","5","b24.","5.24667"
"1013612","10136","5","b24.","6.34333"
"1013713","10137","5","b24.","6.05667"
"1013707","10137","5","b24.","9.03"
"1013906","10139","5","b24.","6.72333"
"1013610","10136","5","b24.","7.54"
"1013904","10139","5","b24.","6.98"
"933114","9331","5","b24.","7.4"
"933203","9332","5","b24.","8.20333"
"933101","9331","5","b24.","6.20667"
"933204","9332","5","b24.","8.20333"
"933202","9332","5","b24.","6.87333"
"933104","9331","5","b24.","7.01667"
"933102","9331","5","b24.","6.79333"
"933108","9331","5","b24.","8.85333"
"933103","9331","5","b24.","6.4"
"933112","9331","5","b24.","7.06667"
"933201","9332","5","b24.","5.95"
"933110","9331","5","b24.","7.24"
"933106","9331","5","b24.","7.70667"
"1000810","10008","5","b24.","7.1"
"1008911","10089","5","b24.","10.7433"
"1008906","10089","5","b24.","7.95333"
"1008909","10089","5","b24.","8.48"
"1008903","10089","5","b24.","7.29667"
"1008901","10089","5","b24.","8.28667"
"1008907","10089","5","b24.","10.6567"
"1009511","10095","5","b24.","9.50667"
"1009507","10095","5","b24.","7.94667"
"1009505","10095","5","b24.","7.86667"
"1008904","10089","5","b24.","8.9"
"1008004","10080","5","b24.","8.58"
"1008908","10089","5","b24.","7.61"
"1008001","10080","5","b24.","7.71"
"1008905","10089","5","b24.","9.2"
"1008902","10089","5","b24.","8.42"
"1008003","10080","5","b24.","9.14333"
"932304","9323","5","b24.","6.91"
"932302","9323","5","b24.","8"
"932403","9324","5","b24.","7.14"
"932412","9324","5","b24.","7.00333"
"931809","9318","5","b24.","6.56667"
"932307","9323","5","b24.","9.58667"
"932306","9323","5","b24.","6.45"
"932408","9324","5","b24.","6.62667"
"932301","9323","5","b24.","7.39"
"932305","9323","5","b24.","7.41333"
"1001307","10013","5","b24.","8.43333"
"1001311","10013","5","b24.","7.52333"
"1001301","10013","5","b24.","9.16333"
"1001305","10013","5","b24.","7.32"
"1001303","10013","5","b24.","7.20667"
"1001309","10013","5","b24.","8.39333"
"1001103","10011","5","b24.","7.91667"
"1001109","10011","5","b24.","8.99667"
"1001111","10011","5","b24.","8.40333"
"1001302","10013","5","b24.","7.78"
"1001304","10013","5","b24.","7.32667"
"1001107","10011","5","b24.","6.07"
"932905","9329","5","b24.","8.32667"
"932902","9329","5","b24.","8.46"
"932802","9328","5","b24.","9.30333"
"932801","9328","5","b24.","8.12667"
"932906","9329","5","b24.","8.21667"
"932908","9329","5","b24.","7.98667"
"932901","9329","5","b24.","8.73333"
"932904","9329","5","b24.","9.93"
"932804","9328","5","b24.","8.76"
"932910","9329","5","b24.","7.11667"
"932808","9328","5","b24.","7.72667"
"932907","9329","5","b24.","7.70667"
"1007902","10079","5","b24.","6.39667"
"1006908","10069","5","b24.","7.86667"
"1007208","10072","5","b24.","7.51"
"1007913","10079","5","b24.","6.28"
"1006911","10069","5","b24.","9.46667"
"1007201","10072","5","b24.","8.61667"
"1007204","10072","5","b24.","7.38667"
"1006909","10069","5","b24.","8.56667"
"1006705","10067","5","b24.","8.4"
"1006906","10069","5","b24.","8.76"
"1007202","10072","5","b24.","7.34667"
"1006902","10069","5","b24.","6.06"
"1007207","10072","5","b24.","8.54333"
"1006905","10069","5","b24.","7.88333"
"1007213","10072","5","b24.","7.12667"
"1006903","10069","5","b24.","8.23667"
"932410","9324","5","b24.","7.36667"
"932706","9327","5","b24.","7.33667"
"932701","9327","5","b24.","8.72667"
"932402","9324","5","b24.","5.85667"
"932702","9327","5","b24.","7.37333"
"932703","9327","5","b24.","7.59667"
"932406","9324","5","b24.","6.76333"
"932404","9324","5","b24.","7.73"
"932401","9324","5","b24.","6.72333"
"932708","9327","5","b24.","7.45667"
"918604","9186","5","b24.","11.9567"
"918602","9186","5","b24.","11.7333"
"918804","9188","5","b24.","13.0867"
"918611","9186","5","b24.","14.53"
"918612","9186","5","b24.","13.36"
"918601","9186","5","b24.","8.16667"
"918607","9186","5","b24.","13.4867"
"918605","9186","5","b24.","11.2767"
"918608","9186","5","b24.","14.0133"
"918606","9186","5","b24.","12.0333"
"917108","9171","5","b24.","8.62"
"917104","9171","5","b24.","8.32"
"917114","9171","5","b24.","8.85"
"917103","9171","5","b24.","9.67"
"917102","9171","5","b24.","10.08"
"917105","9171","5","b24.","7.72"
"917107","9171","5","b24.","8.64"
"917101","9171","5","b24.","8.15"
"918603","9186","5","b24.","9.47"
"917110","9171","5","b24.","7.79"
"918708","9187","5","b24.","6.68667"
"918807","9188","5","b24.","7.73"
"918703","9187","5","b24.","9.57333"
"919306","9193","5","b24.","10.71"
"918704","9187","5","b24.","9.82"
"918801","9188","5","b24.","8.20667"
"918701","9187","5","b24.","9.75"
"918803","9188","5","b24.","9.77333"
"918706","9187","5","b24.","8.18667"
"918707","9187","5","b24.","8.73667"
"1015110","10151","5","b24.","7.62667"
"1015108","10151","5","b24.","6.90667"
"1015104","10151","5","b24.","6.84333"
"1015102","10151","5","b24.","7.91333"
"1015106","10151","5","b24.","6.91"
"1015302","10153","5","b24.","7.68"
"1015203","10152","5","b24.","6.96333"
"1015304","10153","5","b24.","7.73667"
"1015103","10151","5","b24.","7.64"
"1015105","10151","5","b24.","7.83667"
"1015303","10153","5","b24.","7.96"
"1015107","10151","5","b24.","8.21667"
"1015301","10153","5","b24.","8.73333"
"1015205","10152","5","b24.","8.21"
"1003701","10037","5","b24.","7.23667"
"1003106","10031","5","b24.","7.83333"
"1004401","10044","5","b24.","7.86"
"1003108","10031","5","b24.","9.47333"
"1003705","10037","5","b24.","7.70333"
"1004402","10044","5","b24.","7.35333"
"1003702","10037","5","b24.","7.55667"
"1003707","10037","5","b24.","9.23333"
"1003104","10031","5","b24.","7.35"
"1003114","10031","5","b24.","8.02333"
"1003102","10031","5","b24.","7.72333"
"1003110","10031","5","b24.","8.22"
"1003703","10037","5","b24.","7.77333"
"1004403","10044","5","b24.","7.81667"
"1001108","10011","5","b24.","8.96667"
"1000802","10008","5","b24.","6.40667"
"1001113","10011","5","b24.","7.53667"
"1001101","10011","5","b24.","7.96667"
"1001105","10011","5","b24.","7.61"
"1000808","10008","5","b24.","7.26"
"1001102","10011","5","b24.","7.26667"
"1000807","10008","5","b24.","7.45667"
"1000812","10008","5","b24.","8.09"
"1000804","10008","5","b24.","6.02667"
"1001106","10011","5","b24.","7.82333"
"1000803","10008","5","b24.","6.89333"
"1001104","10011","5","b24.","7.61333"
"1000801","10008","5","b24.","7.74667"
"915904","9159","5","b24.","8.82"
"915902","9159","5","b24.","9.8"
"915910","9159","5","b24.","8.45"
"915908","9159","5","b24.","9"
"915912","9159","5","b24.","9.4"
"915905","9159","5","b24.","11.82"
"915909","9159","5","b24.","9.38"
"916805","9168","5","b24.","8.55"
"916809","9168","5","b24.","10.42"
"916114","9161","5","b24.","9.83"
"916901","9169","5","b24.","10.05"
"916309","9163","5","b24.","11.02"
"916307","9163","5","b24.","9.06"
"915907","9159","5","b24.","10.43"
"916101","9161","5","b24.","11.55"
"916108","9161","5","b24.","10.73"
"915906","9159","5","b24.","9.33"
"1013004","10130","5","b24.","5.99"
"1007206","10072","5","b24.","8.21333"
"1013010","10130","5","b24.","7.09667"
"1013008","10130","5","b24.","8.60667"
"1013006","10130","5","b24.","7.89333"
"1013007","10130","5","b24.","6.22667"
"1008002","10080","5","b24.","8.34667"
"1013001","10130","5","b24.","8.01"
"1012611","10126","5","b24.","8.38333"
"1012203","10122","5","b24.","8.68667"
"1012205","10122","5","b24.","8.72"
"1012207","10122","5","b24.","6.74667"
"1013011","10130","5","b24.","8.54667"
"1013005","10130","5","b24.","6.74667"
"1009707","10097","5","b24.","8.98"
"1009703","10097","5","b24.","9.52667"
"1009706","10097","5","b24.","7.54"
"1010606","10106","5","b24.","8.64333"
"1009708","10097","5","b24.","9.26667"
"1010602","10106","5","b24.","8.08333"
"1009702","10097","5","b24.","10.6833"
"1009503","10095","5","b24.","6.73"
"1009704","10097","5","b24.","8.69333"
"1009711","10097","5","b24.","10.56"
"1010605","10106","5","b24.","8.27667"
"1009705","10097","5","b24.","9.25667"
"1009709","10097","5","b24.","6.56667"
"1010601","10106","5","b24.","9.33"
"1013609","10136","5","b24.","7.30333"
"1013414","10134","5","b24.","7.89333"
"1013604","10136","5","b24.","7.22667"
"1013708","10137","5","b24.","7.69333"
"1013412","10134","5","b24.","6.93"
"1013409","10134","5","b24.","6.12667"
"1013606","10136","5","b24.","8.05667"
"1013411","10134","5","b24.","7.29333"
"1013402","10134","5","b24.","6.92667"
"1013602","10136","5","b24.","6.73667"
"1013605","10136","5","b24.","6.32333"
"1013611","10136","5","b24.","6.81333"
"1013405","10134","5","b24.","7.02333"
"1013407","10134","5","b24.","6.56333"
"919302","9193","5","b24.","7.4"
"919601","9196","5","b24.","10.5133"
"919301","9193","5","b24.","9.52667"
"919609","9196","5","b24.","9.31667"
"918805","9188","5","b24.","7.45"
"918609","9186","5","b24.","9.73667"
"919603","9196","5","b24.","9.76333"
"919308","9193","5","b24.","9.52667"
"919307","9193","5","b24.","7.42667"
"919602","9196","5","b24.","9.89667"
"919304","9193","5","b24.","7.80667"
"919303","9193","5","b24.","7.2"
"916103","9161","5","b24.","8.52"
"916303","9163","5","b24.","7.46"
"916106","9161","5","b24.","7.73"
"916102","9161","5","b24.","8.72"
"916302","9163","5","b24.","8.66"
"916104","9161","5","b24.","8.61"
"916110","9161","5","b24.","9.93"
"916304","9163","5","b24.","10.34"
"916308","9163","5","b24.","7.28"
"916112","9161","5","b24.","8.99"
"931804","9318","5","b24.","8.89667"
"931408","9314","5","b24.","8.39667"
"931410","9314","5","b24.","10.0967"
"931406","9314","5","b24.","9.86"
"931808","9318","5","b24.","8.08667"
"931404","9314","5","b24.","8.21333"
"931801","9318","5","b24.","9.30333"
"931802","9318","5","b24.","9.71"
"931805","9318","5","b24.","7.72"
"931806","9318","5","b24.","9.07"
"931812","9318","5","b24.","7.87"
"916902","9169","5","b24.","8.14"
"916313","9163","5","b24.","7.56"
"916310","9163","5","b24.","8.3"
"916906","9169","5","b24.","7.69"
"916802","9168","5","b24.","7.93"
"916311","9163","5","b24.","8.53"
"916803","9168","5","b24.","8.93"
"930107","9301","5","b24.","7.64333"
"929812","9298","5","b24.","8.09333"
"929803","9298","5","b24.","7.21"
"930804","9308","5","b24.","8.12333"
"929808","9298","5","b24.","8.31667"
"930103","9301","5","b24.","8.24667"
"930810","9308","5","b24.","6.98333"
"930106","9301","5","b24.","7.22"
"930102","9301","5","b24.","8.96"
"930101","9301","5","b24.","7.61333"
"929203","9292","5","b24.","9.78333"
"929210","9292","5","b24.","8.99333"
"929205","9292","5","b24.","9.85"
"929214","9292","5","b24.","8.75667"
"929204","9292","5","b24.","10.98"
"929216","9292","5","b24.","8.42667"
"929208","9292","5","b24.","9.49333"
"929207","9292","5","b24.","10.3833"
"929206","9292","5","b24.","8.78667"
"929212","9292","5","b24.","8.62667"
"929218","9292","5","b24.","9.07"
"929209","9292","5","b24.","8.87"
"931401","9314","5","b24.","7.82333"
"931305","9313","5","b24.","8.33333"
"931306","9313","5","b24.","8.22"
"931407","9314","5","b24.","8.93333"
"931308","9313","5","b24.","10.5467"
"931405","9314","5","b24.","8.3"
"931412","9314","5","b24.","7.67667"
"929804","9298","5","b24.","7.34667"
"931403","9314","5","b24.","8.24333"
"931303","9313","5","b24.","8.75"
"931302","9313","5","b24.","8.18333"
"928301","9283","5","b24.","8.07"
"928306","9283","5","b24.","9.14"
"928303","9283","5","b24.","8.57667"
"928302","9283","5","b24.","8.03667"
"928310","9283","5","b24.","10.3433"
"928304","9283","5","b24.","8.45667"
"928305","9283","5","b24.","9.25"
"928309","9283","5","b24.","11.3633"
"928316","9283","5","b24.","9.09"
"928308","9283","5","b24.","8.92333"
"928307","9283","5","b24.","8.06"
"925902","9259","5","b24.","8.52"
"925914","9259","5","b24.","7.18"
"925903","9259","5","b24.","8.43"
"925905","9259","5","b24.","9.04"
"925908","9259","5","b24.","7.81"
"925913","9259","5","b24.","8.85"
"925904","9259","5","b24.","6.31"
"925906","9259","5","b24.","8.52"
"925911","9259","5","b24.","8.97"
"925912","9259","5","b24.","9.13"
"925910","9259","5","b24.","9.93"
"929708","9297","5","b24.","8.26"
"929610","9296","5","b24.","8.57"
"929612","9296","5","b24.","8.96667"
"929603","9296","5","b24.","7.33"
"929608","9296","5","b24.","7.54"
"929704","9297","5","b24.","8.20333"
"929604","9296","5","b24.","7.15667"
"929606","9296","5","b24.","7.24667"
"929601","9296","5","b24.","9.56"
"929602","9296","5","b24.","8.14"
"920105","9201","5","b24.","9.56667"
"920801","9208","5","b24.","8.19"
"920810","9208","5","b24.","7.63"
"920103","9201","5","b24.","8.18"
"920102","9201","5","b24.","8.99667"
"920806","9208","5","b24.","7.69"
"920802","9208","5","b24.","8.24"
"920805","9208","5","b24.","7.07667"
"920803","9208","5","b24.","8.51333"
"920807","9208","5","b24.","8.53"
"920111","9201","5","b24.","9.46"
"920104","9201","5","b24.","6.98667"
"930813","9308","5","b24.","7.39667"
"930811","9308","5","b24.","9.18"
"931301","9313","5","b24.","9.89"
"930807","9308","5","b24.","9.87"
"930805","9308","5","b24.","9.91"
"930105","9301","5","b24.","9.19333"
"930809","9308","5","b24.","8.73"
"930808","9308","5","b24.","9.88333"
"930802","9308","5","b24.","9.74333"
"930806","9308","5","b24.","8.73333"
"1031402","10314","5","b24.","6.18667"
"1032004","10320","5","b24.","7.00333"
"1032008","10320","5","b24.","6.47667"
"1031308","10313","5","b24.","5.26667"
"1031401","10314","5","b24.","5.55333"
"1031408","10314","5","b24.","5.45667"
"1032006","10320","5","b24.","6.12"
"1031312","10313","5","b24.","6.54667"
"1031406","10314","5","b24.","5.14667"
"1031410","10314","5","b24.","7.62667"
"1032007","10320","5","b24.","5.79667"
"1032002","10320","5","b24.","5.63667"
"1031303","10313","5","b24.","7.81"
"1031306","10313","5","b24.","5.83333"
"1026707","10267","5","b24.","3.75333"
"1026303","10263","5","b24.","4.63333"
"1026701","10267","5","b24.","4.03667"
"1026305","10263","5","b24.","3.57667"
"1026304","10263","5","b24.","3.84333"
"1026311","10263","5","b24.","3.94"
"1026306","10263","5","b24.","3.61667"
"1026802","10268","5","b24.","3.73333"
"1026302","10263","5","b24.","4.94333"
"1037309","10373","5","b24.","5.64"
"1037313","10373","5","b24.","4.70667"
"1037301","10373","5","b24.","4.99"
"1037317","10373","5","b24.","4.41"
"1037311","10373","5","b24.","5.01"
"1037305","10373","5","b24.","5.88667"
"1037315","10373","5","b24.","5.27667"
"1038406","10384","5","b24.","2.89667"
"1039212","10392","5","b24.","4.33"
"1038202","10382","5","b24.","3.50667"
"1039202","10392","5","b24.","4.9"
"1039204","10392","5","b24.","3.69333"
"1039205","10392","5","b24.","5.15667"
"1039208","10392","5","b24.","4.44"
"1039206","10392","5","b24.","3.34667"
"1038401","10384","5","b24.","4.56"
"1039203","10392","5","b24.","5.08333"
"1039210","10392","5","b24.","3.71"
"1038411","10384","5","b24.","4.61"
"1038404","10384","5","b24.","5.50667"
"1039201","10392","5","b24.","6.49667"
"1028207","10282","5","b24.","4.19333"
"1027207","10272","5","b24.","5.59"
"1028203","10282","5","b24.","3.49"
"1028208","10282","5","b24.","5.85"
"1028204","10282","5","b24.","4.84"
"1027201","10272","5","b24.","4.86"
"1027210","10272","5","b24.","4.9"
"1027208","10272","5","b24.","3.36667"
"1027202","10272","5","b24.","4.37667"
"1028202","10282","5","b24.","5.38333"
"1030406","10304","5","b24.","4.31"
"1030705","10307","5","b24.","6.23667"
"1030601","10306","5","b24.","4.78"
"1030607","10306","5","b24.","4.61667"
"1030609","10306","5","b24.","5.85"
"1030603","10306","5","b24.","6.01333"
"1030707","10307","5","b24.","5.32333"
"1030701","10307","5","b24.","4.02667"
